"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"IBRD only","IBD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2087054778396.14","2139042469496.83","2219207570712.65","2323036288681.85","2504117750726.72","2644707493153.48","2775826662682.88","2901761051433.88","3101325042610.67","3331815506706.17","3581322296501.43","3809497168316.7","4069293006263.79","4375304029506.28","4631788948275.09","4829908359645.68","5157710266273.28","5376278369515.34","5546057159050.54","5781440444061.98","6021309882221.17","6133295902081.35","6281363947362.23","6348062555299.11","6634614725924.82","6918532739517.31","7210840988085.19","7556605561280.26","7830566445041.62","8051832662743.24","8216506793739.97","8304549284375.21","8386518130827.13","8642848720023.06","8869169969613.07","9198497928581.03","9646487010947.95","10132194690488.8","10332007818045.7","10656277299491.6","11255116279935.6","11622940233741.1","12100894191828.7","12748889825204.3","13727402402273.5","14686941257429.4","15865961239770.2","17244030729240","18214801202692","18590722411236","19977170903178.2","21212704961777.6","22275685740482.2","23384659287447.8","24382865030257.9","25318807969355.4","26353665729505.3","27637079413914.3",
"IDA & IBRD total","IBT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2332416116263.02","2387133542308.78","2481429960867.63","2599169487263.33","2793228769463.62","2947257575515.68","3080002793041.82","3193409437383.42","3403009519278.4","3663238025099.23","3951777216286.35","4204728272484.09","4468829349980.9","4790844626868.2","5080032635935.16","5271197441900.01","5624026071174.33","5863472988824.54","6034680953641.32","6287246529277.73","6542179949085.13","6646578294806.68","6802063802188.36","6869309532836.98","7160545459971.44","7470240711534.81","7762505420744.64","8105028169068.93","8403509223071.37","8646297640736.65","8833731207966.79","8930082880988.52","9017537919072.25","9284414622047.15","9519663453082.25","9870170486026.68","10351664240056.8","10861017290292.9","11084205387261.7","11430502640256.5","12060764021874.9","12461886808658.3","12968583703211.7","13665916774546.3","14753304128565.5","15772900231075.6","17026890662064","18483164016547","19519088473522.3","19958155687995.2","21428831908503.9","22732492997753","23874612643277.8","25072983428758.4","26167014488362.8","27172998515626.5","28263491265858.7","29631274945519.4",
"IDA total","IDA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","237595508884.149","240472352148.874","253847223620.728","267206178280.838","280320822927.955","293538449435.755","295903408201.53","285140878934.812","295618060109.801","324294185262.013","361605749584.934","385718685005.046","391294358637.728","407868600209.333","439414931726.228","434296674046.852","459258484174.599","479745771419.704","482118601474.784","499325152302.982","514623929699.476","508290977122.929","516096523445.108","517147309724.095","523736143757.026","549059826774.282","551735973441.225","552459885978.135","576511664839.084","597347083578.773","620618987723.511","629110689656.42","634572878874.923","644492344036.684","652903276497.329","673946693935.306","707621009753.541","730617455881.801","754616454315.958","776616835231.676","807330722995.979","841129730668.55","869595691596.342","919190365292.301","1030309793210.8","1090045875201.75","1164685201022.66","1241993139218.4","1307059466588.75","1372219163065.85","1455845120196.72","1523061491498.12","1602530113471.07","1692651250568.91","1789981790402.1","1860306697908.68","1915415365261.43","1999669141104.98",
"IDA blend","IDB","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","98741565787.9967","100001568857.641","104320146714.084","112535575390.818","118329167172.355","125007470335.74","124243540950.653","113302607512.307","115577485691.748","134672794046.738","159620872952.708","177081324982.469","184139855722.897","194517932452.069","211842544240.903","207086326660.843","220470289386.942","232107356797.318","230193925675.115","243969239309.963","257170259964.213","244921435451.482","250005626845.022","249178602102.742","251623079464.743","270125198781.561","264984569625.387","257397028989.416","273275508099.175","286301678391.792","305716113906.471","309799116250.443","313689174983.912","318041216364.381","324246503105.035","330264648469.585","346186855756.18","353256099524.442","362655484848.892","369475081875.37","383853852773.352","396656710562.038","407965221127.001","432847763332.306","512125318037.944","537624380827.565","575424156603.903","610451201519.984","636273895626.27","669499936287.394","710338591111.992","744362548420.303","778092863603.598","819017024070.547","867013287875.37","900252031248.549","914448125037.037","939438705283.664",
"Indonesia","IDN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","60580597267.2392","64058314793.6083","65238254668.6196","63778855349.5244","66030056426.8482","66744230561.7269","68607293522.2791","69554350527.2295","77146332091.4747","82409484955.0241","88635220348.1984","94860955741.3726","101536931350.016","109765459425.779","118145693216.164","124026159828.575","132567301909.338","144181954870.16","153938848478.323","165213806159.438","181537058284.482","195927785588.603","200329196198.436","208728934024.014","223288878861.957","228786571622.488","242227885896.286","254159855613.23","268851562224.355","288898712661.287","309821137734.336","331235921596.565","352757997188.374","375674596363.267","404000352342.247","437209211196.907","471391045244.884","493545853299.545","428759443957.88","432151471748.063","453413616927.798","469933589927.666","491078136159.835","514553483744.125","540440020890.984","571204954434.658","602626663572.802","640863459320.349","679403088245.167","710851782010.38","755094160363.071","801681840622.493","850023661688.382","897261717986.534","942184637117.353","988128596686.365","1037863871681.45","1090459494378.56",
"IDA only","IDX","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","144479530279.048","146137401087.032","156031616048.918","160371630195.762","167858866223.344","174212862132.323","178132107667.13","180761069778.826","190036412671.413","197475658473.197","207012229488.875","211343311796.362","208146225008.697","213379503148.755","226714946600.795","227254888431.973","238257942399.116","246382198667.538","251872187804.116","253104200989.062","252883046696.074","262230849084.028","264508586850.318","266772153554.529","271113868254.753","276106605195.695","285470819334.987","295384588309.905","302200730334.417","309234320753.132","311085210529.185","315459349584.942","316785883879.196","322383849883.517","324228283627.948","339775540301.941","357424885756.941","373795115134.363","388579823496.367","404176691214.979","420426540851.045","441721662417.812","459061500412.127","483452042928.459","512023738544.63","546358001563.008","582675430835.073","624862480327.703","664423536787.799","695876777817.37","738242979081.802","770966995985.662","816874246364.034","865963371414.706","914755570361.344","951611451894.307","993671441235.172","1054549791539.74",
"Isle of Man","IMN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","1064062565.36047","1068520168.8324","1272666699.31985","1398614208.54957","1564061269.74538","1671124597.6625","1741094197.12591","1769038548.0969","1782966119.67023","1828757610.99601","1901974932.81388","1983396586.72548","2136435397.10606","2319774202.56882","2633158501.69142","2993722588.90589","3153538406.19094","3323077876.32785","3518108482.26669","3740726607.87924","3935244268.82819","4167423800.56207","4488315495.65083","4823012101.55446","5298014330.14248","5410711103.01657","5920177688.50433","6205220162.84927","6593017921.96885","6889275861.79762","7235885087.01456","6989864994.05606","","",
"India","IND","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","136746336021.575","141837050034.556","145994475148.979","154745899730.881","166279034454.174","161896301365.077","161806726133.13","174469660700.896","180380569239.055","192176917860.014","202087923013.778","205408086903.138","204271561262.574","211003373737.234","213504473236.681","233039944685.513","236915640480.339","254103312464.211","268619045727.944","254548289338.226","271694207810.623","288012715165.845","298023268843.192","319745865729.965","331962517064.819","349404821020.633","366094366511.466","380611310099.343","417255740804.096","442071372266.614","466533190787.303","471463660193.304","497311165142.667","520937305714.184","555626125340.17","597711980866.823","642836379846.497","668870101582.911","710235809965.2","773061533622.113","802754758765.919","841479377511.348","873489045365.477","942148616477.496","1016794518279.13","1111202106006.44","1214143477507.44","1333146054742.66","1385018195313.06","1502464745208.38","1656617073124.71","1766589341211.56","1862981302114.15","1981953270296.47","2128820518653.43","2302413591823.42","2466177043270.51","2629542211700.51",
"Not classified","INX","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","36760726135.3807","38036281978.0651","40504763881.1467","42417167236.9928","44224235804.7704","46725844079.9098","47377579845.7117","51267895239.86","54952379842.6224","56641086318.4948","58385251876.4916","60326687543.5162","61704228307.4918","61553484170.0732","64233752271.5507","66215758503.1746","65932136184.4827","69006611808.5926","72606972545.8386","76828283464.6128","83332971545.8412","84940997527.3411","87780808050.3428","90144402158.6099","95332958005.0872","104517737774.456","112679815123.306","124274512335.609","134838094250.805","149155003954.673","163414057103.266","172898016410.76","183806626260.139","189540490699.058","202204122281.259","214349276918.52","226184930380.541","237966261911.276","228600078637.866","218023275125.765","221951354761.532","228576397928.588","228661324925.094","232408729622.713","251764610171.924","316108768452.787","332361374827.626","358293477609.585",
"Iran, Islamic Rep.","IRN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","65295200248.1006","72789522861.8118","79042458028.98","84792366913.943","92588125027.1188","108529645820.801","120728321489.5","134772482216.498","154729694763.349","180003022477.32","200024018295.242","228867865693.398","261859963330.96","284283821134.315","302753326357.498","295428717775.573","346341812219.605","332263402932.172","285573183090.368","255548064379.783","185204694919.49","175618428801.803","223404927722.202","242534030245.447","221226948008.914","225988223133.778","202923325011.975","204239317655.728","193218132849.522","204851553768.454","233190267070.578","262067109149.625","269495998150.686","272298750828.899","268182716269.156","274304418738.506","288494963935.122","289885644880.338","296198841513.623","298732699998.061","316232660519.804","318694970501.464","341849916532.913","371709086133.172","387969534587.916","400345002659.636","420361433133.511","454645159600.381","455785666778.382","460377185304.722","487069570463.766","499956057362.965","462736543548.842","461838494677.117","483098855135.677","476718833681.841","540581175875.242","563826247961.828",
"Iraq","IRQ","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","13470458420.987","13907465553.212","14539470473.9431","15320902259.1975","15893183620.0118","16595465246.3895","19269553452.7735","21676448411.2358","25399400712.0653","25881979812.2088","30296659549.7506","36619346782.51","45683999963.1209","45351087832.7059","46908434203.1769","40775947874.5009","40170326340.062","40754361372.6313","42648457381.0555","46617016427.9371","46608141930.7713","45154650456.9052","71262089056.6554","25620782930.7993","33971161752.0081","44260969488.2902","45967022407.6694","46941533227.6608","52114859810.4335","63182980052.1758","85206731247.0945","100188005737.685","101597124725.723","103939260178.576","96767263419.0948","64736488915.1087","99796330468.1736","104187985160.487","114771608149.371","116352699697.206","125926324446.493","130181751588.159","138516722649.573","148969847232.097","169730925971.545","182630476345.383","183908889679.8","192736516384.431","213937533186.719","212268631248.1",
"Iceland","ISL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8409123326.6721","8838322001.68145","9458649179.85726","9827015712.1923","10279352467.9624","10683077686.9643","10741888559.6855","10995044036.4811","11882815633.0412","12642190112.0744","13276472485.9658","14528215567.9068","14769226133.028","13808450397.2785","13310567802.9356","13571857440.1318","13750905539.0123","14343313507.9883","14658916160.793","15290908623.4238","16434890343.1097","17033486324.1295",
